plot,date,time,mn_shallow,sd_shallow,n_shallow,mn_deep,sd_deep,n_deep
Transition,20220828,01:00:00,0.486,0.049,16,0.433,0.027,8
Transition,20220828,02:00:00,0.485,0.049,16,0.433,0.027,8
Transition,20220828,03:00:00,0.485,0.049,16,0.433,0.027,8
Transition,20220828,04:00:00,0.485,0.048,16,0.433,0.027,8
Transition,20220828,05:00:00,0.485,0.048,16,0.433,0.027,8
Transition,20220828,06:00:00,0.485,0.049,16,0.433,0.027,8
Transition,20220828,07:00:00,0.485,0.049,16,0.433,0.027,8
Transition,20220828,08:00:00,0.484,0.049,16,0.433,0.027,8
Transition,20220828,09:00:00,0.484,0.049,16,0.433,0.027,8
Transition,20220828,10:00:00,0.484,0.05,16,0.433,0.027,8
Transition,20220828,11:00:00,0.483,0.05,16,0.433,0.027,8
Transition,20220828,12:00:00,0.482,0.05,16,0.433,0.027,8
Transition,20220828,13:00:00,0.48,0.049,16,0.432,0.027,8
Transition,20220828,14:00:00,0.479,0.05,16,0.432,0.027,8
Transition,20220828,15:00:00,0.478,0.049,16,0.432,0.027,8
Transition,20220828,16:00:00,0.477,0.049,16,0.431,0.027,8
Transition,20220828,17:00:00,0.476,0.049,16,0.432,0.027,8
Transition,20220828,18:00:00,0.476,0.049,16,0.431,0.027,8
Transition,20220828,19:00:00,0.476,0.048,16,0.431,0.027,8
Transition,20220828,20:00:00,0.476,0.048,16,0.431,0.027,8
Transition,20220828,21:00:00,0.475,0.048,16,0.431,0.027,8
Transition,20220828,22:00:00,0.476,0.048,16,0.431,0.027,8
Transition,20220828,23:00:00,0.475,0.048,16,0.431,0.027,8
Transition,20220829,00:00:00,0.476,0.048,16,0.431,0.027,8
Transition,20220829,01:00:00,0.475,0.048,16,0.431,0.027,8
Transition,20220829,02:00:00,0.475,0.048,16,0.431,0.027,8
Transition,20220829,03:00:00,0.475,0.048,16,0.431,0.027,8
Transition,20220829,04:00:00,0.475,0.048,16,0.431,0.027,8
Transition,20220829,05:00:00,0.475,0.048,16,0.431,0.027,8
Transition,20220829,06:00:00,0.475,0.048,16,0.431,0.027,8
Transition,20220829,07:00:00,0.475,0.048,16,0.431,0.027,8
Transition,20220829,08:00:00,0.474,0.048,16,0.431,0.027,8
Transition,20220829,09:00:00,0.474,0.048,16,0.431,0.027,8
Transition,20220829,10:00:00,0.474,0.048,16,0.431,0.027,8
Transition,20220829,11:00:00,0.474,0.048,16,0.431,0.027,8
Transition,20220829,12:00:00,0.473,0.047,16,0.43,0.027,8
Transition,20220829,13:00:00,0.472,0.047,16,0.431,0.027,8
Transition,20220829,14:00:00,0.47,0.048,16,0.43,0.027,8
Transition,20220829,15:00:00,0.47,0.047,16,0.43,0.027,8
Transition,20220829,16:00:00,0.469,0.047,16,0.43,0.027,8
Transition,20220829,17:00:00,0.469,0.046,16,0.43,0.027,8
Transition,20220829,18:00:00,0.468,0.046,16,0.43,0.027,8
Transition,20220829,19:00:00,0.468,0.046,16,0.43,0.027,8
Transition,20220829,20:00:00,0.468,0.046,16,0.43,0.027,8
Transition,20220829,21:00:00,0.468,0.046,16,0.43,0.027,8
Transition,20220829,22:00:00,0.468,0.046,16,0.43,0.026,8
Transition,20220829,23:00:00,0.468,0.046,16,0.43,0.026,8
Transition,20220830,00:00:00,0.468,0.046,16,0.43,0.026,8
Transition,20220830,01:00:00,0.468,0.046,16,0.43,0.026,8
Transition,20220830,02:00:00,0.468,0.046,16,0.43,0.026,8
Transition,20220830,03:00:00,0.468,0.046,16,0.43,0.026,8
Transition,20220830,04:00:00,0.468,0.046,16,0.43,0.026,8
Transition,20220830,05:00:00,0.468,0.046,16,0.43,0.026,8
Transition,20220830,06:00:00,0.467,0.046,16,0.43,0.026,8
Transition,20220830,07:00:00,0.468,0.046,16,0.43,0.026,8
Transition,20220830,08:00:00,0.467,0.046,16,0.43,0.026,8
Transition,20220830,09:00:00,0.467,0.046,16,0.43,0.026,8
Transition,20220830,10:00:00,0.467,0.046,16,0.429,0.026,8
Transition,20220830,11:00:00,0.466,0.046,16,0.429,0.026,8
Transition,20220830,12:00:00,0.465,0.046,16,0.429,0.026,8
Transition,20220830,13:00:00,0.465,0.046,16,0.429,0.026,8
Transition,20220830,14:00:00,0.463,0.046,16,0.429,0.026,8
Transition,20220830,15:00:00,0.461,0.046,16,0.429,0.026,8
Transition,20220830,16:00:00,0.46,0.045,16,0.429,0.026,8
Transition,20220830,17:00:00,0.46,0.045,16,0.429,0.026,8
Transition,20220830,18:00:00,0.462,0.046,16,0.429,0.026,8
Transition,20220830,19:00:00,0.463,0.045,16,0.429,0.026,8
Transition,20220830,20:00:00,0.463,0.045,16,0.429,0.025,8
Transition,20220830,21:00:00,0.463,0.045,16,0.429,0.026,8
Transition,20220830,22:00:00,0.463,0.045,16,0.429,0.026,8
Transition,20220830,23:00:00,0.463,0.045,16,0.429,0.026,8
Transition,20220831,00:00:00,0.463,0.044,16,0.429,0.026,8
Transition,20220831,01:00:00,0.463,0.045,16,0.429,0.026,8
Transition,20220831,02:00:00,0.463,0.044,16,0.429,0.026,8
Transition,20220831,03:00:00,0.463,0.045,16,0.429,0.026,8
Transition,20220831,04:00:00,0.462,0.045,16,0.43,0.026,8
Transition,20220831,05:00:00,0.462,0.045,16,0.43,0.026,8
Transition,20220831,06:00:00,0.462,0.045,16,0.429,0.026,8
Transition,20220831,07:00:00,0.462,0.044,16,0.429,0.026,8
Transition,20220831,08:00:00,0.462,0.044,16,0.429,0.025,8
Transition,20220831,09:00:00,0.462,0.044,16,0.429,0.026,8
Transition,20220831,10:00:00,0.461,0.044,16,0.429,0.026,8
Transition,20220831,11:00:00,0.461,0.044,16,0.429,0.026,8
Transition,20220831,12:00:00,0.46,0.044,16,0.429,0.026,8
Transition,20220831,13:00:00,0.459,0.043,16,0.429,0.026,8
Transition,20220831,14:00:00,0.458,0.043,16,0.429,0.026,8
Transition,20220831,15:00:00,0.458,0.042,16,0.429,0.026,8
Transition,20220831,16:00:00,0.457,0.042,16,0.428,0.026,8
Transition,20220831,17:00:00,0.456,0.041,16,0.428,0.026,8
Transition,20220831,18:00:00,0.456,0.041,16,0.428,0.026,8
Transition,20220831,19:00:00,0.456,0.041,16,0.428,0.026,8
Transition,20220831,20:00:00,0.456,0.041,16,0.428,0.026,8
Transition,20220831,21:00:00,0.456,0.041,16,0.428,0.025,8
Transition,20220831,22:00:00,0.456,0.041,16,0.428,0.026,8
Transition,20220831,23:00:00,0.456,0.041,16,0.428,0.026,8
Transition,20220901,00:00:00,0.456,0.042,8,0.428,0.028,4
Upland,20220801,00:00:00,0.403,0.019,8,0.37,0.029,4
Upland,20220801,01:00:00,0.403,0.018,16,0.37,0.027,8
Upland,20220801,02:00:00,0.403,0.018,16,0.37,0.027,8
Upland,20220801,03:00:00,0.403,0.018,16,0.37,0.027,8
Upland,20220801,04:00:00,0.403,0.018,16,0.37,0.027,8
Upland,20220801,05:00:00,0.403,0.017,16,0.37,0.027,8
Upland,20220801,06:00:00,0.403,0.017,16,0.37,0.027,8
Upland,20220801,07:00:00,0.403,0.017,16,0.37,0.027,8
Upland,20220801,08:00:00,0.403,0.017,16,0.37,0.027,8
Upland,20220801,09:00:00,0.403,0.017,16,0.37,0.027,8
Upland,20220801,10:00:00,0.402,0.017,16,0.37,0.027,8
Upland,20220801,11:00:00,0.402,0.017,16,0.37,0.027,8
Upland,20220801,12:00:00,0.402,0.017,16,0.37,0.027,8
Upland,20220801,13:00:00,0.402,0.017,16,0.37,0.026,8
Upland,20220801,14:00:00,0.401,0.017,16,0.369,0.026,8
Upland,20220801,15:00:00,0.401,0.017,16,0.37,0.027,8
Upland,20220801,16:00:00,0.4,0.016,16,0.37,0.026,8
Upland,20220801,17:00:00,0.4,0.016,16,0.369,0.027,8
Upland,20220801,18:00:00,0.399,0.016,16,0.369,0.027,8
Upland,20220801,19:00:00,0.399,0.016,16,0.369,0.027,8
Upland,20220801,20:00:00,0.399,0.016,16,0.369,0.026,8
Upland,20220801,21:00:00,0.399,0.016,16,0.369,0.026,8
Upland,20220801,22:00:00,0.399,0.016,16,0.369,0.026,8
Upland,20220801,23:00:00,0.399,0.016,16,0.369,0.027,8
Upland,20220802,00:00:00,0.399,0.016,16,0.369,0.027,8
Upland,20220802,01:00:00,0.398,0.016,16,0.369,0.026,8
Upland,20220802,02:00:00,0.399,0.016,16,0.369,0.026,8
Upland,20220802,03:00:00,0.399,0.016,16,0.369,0.026,8
Upland,20220802,04:00:00,0.399,0.016,16,0.369,0.026,8
Upland,20220802,05:00:00,0.399,0.016,16,0.369,0.026,8
Upland,20220802,06:00:00,0.399,0.016,16,0.369,0.026,8
Upland,20220802,07:00:00,0.399,0.016,16,0.369,0.026,8
Upland,20220802,08:00:00,0.399,0.016,16,0.369,0.026,8
Upland,20220802,09:00:00,0.399,0.016,16,0.369,0.026,8
Upland,20220802,10:00:00,0.399,0.016,16,0.369,0.026,8
Upland,20220802,11:00:00,0.398,0.016,16,0.369,0.026,8
Upland,20220802,12:00:00,0.398,0.016,16,0.369,0.026,8
Upland,20220802,13:00:00,0.397,0.016,16,0.369,0.027,8
Upland,20220802,14:00:00,0.397,0.016,16,0.369,0.026,8
Upland,20220802,15:00:00,0.396,0.016,16,0.369,0.026,8
Upland,20220802,16:00:00,0.395,0.015,16,0.369,0.027,8
Upland,20220802,17:00:00,0.395,0.015,16,0.369,0.026,8
Upland,20220802,18:00:00,0.403,0.022,16,0.37,0.027,8
Upland,20220802,19:00:00,0.414,0.023,16,0.37,0.027,8
Upland,20220802,20:00:00,0.414,0.023,16,0.37,0.027,8
Upland,20220802,21:00:00,0.415,0.023,16,0.371,0.027,8
Upland,20220802,22:00:00,0.415,0.023,16,0.371,0.027,8
Upland,20220802,23:00:00,0.415,0.023,16,0.37,0.027,8
Upland,20220803,00:00:00,0.415,0.023,16,0.371,0.027,8
Upland,20220803,01:00:00,0.415,0.023,16,0.371,0.027,8
Upland,20220803,02:00:00,0.415,0.022,16,0.371,0.027,8
Upland,20220803,03:00:00,0.415,0.023,16,0.37,0.027,8
Upland,20220803,04:00:00,0.415,0.023,16,0.371,0.027,8
Upland,20220803,05:00:00,0.415,0.023,16,0.371,0.027,8
Upland,20220803,06:00:00,0.415,0.023,16,0.371,0.027,8
Upland,20220803,07:00:00,0.415,0.022,16,0.371,0.027,8
Upland,20220803,08:00:00,0.415,0.023,16,0.371,0.027,8
Upland,20220803,09:00:00,0.415,0.022,16,0.371,0.027,8
Upland,20220803,10:00:00,0.415,0.023,16,0.371,0.027,8
Upland,20220803,11:00:00,0.415,0.022,16,0.371,0.027,8
Upland,20220803,12:00:00,0.415,0.022,16,0.371,0.027,8
Upland,20220803,13:00:00,0.414,0.022,16,0.371,0.027,8
Upland,20220803,14:00:00,0.414,0.022,16,0.371,0.027,8
Upland,20220803,15:00:00,0.414,0.022,16,0.371,0.027,8
Upland,20220803,16:00:00,0.414,0.022,16,0.371,0.027,8
Upland,20220803,17:00:00,0.413,0.022,16,0.371,0.027,8
Upland,20220803,18:00:00,0.413,0.022,16,0.371,0.027,8
Upland,20220803,19:00:00,0.413,0.022,16,0.37,0.027,8
Upland,20220803,20:00:00,0.413,0.022,16,0.371,0.027,8
Upland,20220803,21:00:00,0.413,0.022,16,0.371,0.027,8
Upland,20220803,22:00:00,0.413,0.022,16,0.371,0.027,8
Upland,20220803,23:00:00,0.413,0.022,16,0.371,0.027,8
Upland,20220804,00:00:00,0.413,0.022,16,0.371,0.027,8
Upland,20220804,01:00:00,0.413,0.022,16,0.371,0.027,8
Upland,20220804,02:00:00,0.413,0.022,16,0.37,0.027,8
Upland,20220804,03:00:00,0.413,0.022,16,0.371,0.027,8
Upland,20220804,04:00:00,0.413,0.022,16,0.371,0.027,8
Upland,20220804,05:00:00,0.413,0.022,16,0.371,0.027,8
Upland,20220804,06:00:00,0.413,0.022,16,0.371,0.027,8
Upland,20220804,07:00:00,0.413,0.022,16,0.371,0.027,8
Upland,20220804,08:00:00,0.413,0.021,16,0.371,0.027,8
Upland,20220804,09:00:00,0.413,0.021,16,0.371,0.027,8
Upland,20220804,10:00:00,0.413,0.022,16,0.371,0.027,8
Upland,20220804,11:00:00,0.412,0.022,16,0.371,0.027,8
Upland,20220804,12:00:00,0.412,0.022,16,0.371,0.027,8
Upland,20220804,13:00:00,0.411,0.022,16,0.371,0.027,8
Upland,20220804,14:00:00,0.411,0.022,16,0.371,0.027,8
Upland,20220804,15:00:00,0.41,0.021,16,0.371,0.027,8
Upland,20220804,16:00:00,0.41,0.022,16,0.371,0.027,8
Upland,20220804,17:00:00,0.41,0.021,16,0.371,0.027,8
Upland,20220804,18:00:00,0.408,0.02,16,0.37,0.027,8
Upland,20220804,19:00:00,0.408,0.02,16,0.371,0.027,8
Upland,20220804,20:00:00,0.408,0.02,16,0.371,0.027,8
Upland,20220804,21:00:00,0.408,0.019,16,0.37,0.027,8
Upland,20220804,22:00:00,0.407,0.019,16,0.371,0.027,8
Upland,20220804,23:00:00,0.408,0.019,16,0.371,0.027,8
Upland,20220805,00:00:00,0.407,0.019,16,0.371,0.027,8
Upland,20220805,01:00:00,0.408,0.019,16,0.371,0.027,8
Upland,20220805,02:00:00,0.408,0.02,16,0.371,0.027,8
Upland,20220805,03:00:00,0.408,0.02,16,0.371,0.027,8
Upland,20220805,04:00:00,0.408,0.02,16,0.371,0.027,8
Upland,20220805,05:00:00,0.408,0.019,16,0.371,0.027,8
Upland,20220805,06:00:00,0.408,0.019,16,0.371,0.027,8
Upland,20220805,07:00:00,0.408,0.019,16,0.371,0.027,8
Upland,20220805,08:00:00,0.407,0.019,16,0.371,0.027,8
Upland,20220805,09:00:00,0.408,0.019,16,0.371,0.027,8
Upland,20220805,10:00:00,0.408,0.019,16,0.371,0.027,8
Upland,20220805,11:00:00,0.407,0.019,16,0.371,0.027,8
Upland,20220805,12:00:00,0.406,0.018,16,0.37,0.027,8
Upland,20220805,13:00:00,0.406,0.018,16,0.371,0.027,8
Upland,20220805,14:00:00,0.406,0.018,16,0.371,0.027,8
Upland,20220805,15:00:00,0.405,0.018,16,0.371,0.027,8
Upland,20220805,16:00:00,0.405,0.018,16,0.371,0.027,8
Upland,20220805,17:00:00,0.404,0.018,16,0.371,0.027,8
Upland,20220805,18:00:00,0.404,0.018,16,0.37,0.027,8
Upland,20220805,19:00:00,0.413,0.022,16,0.371,0.027,8
Upland,20220805,20:00:00,0.417,0.023,16,0.372,0.027,8
Upland,20220805,21:00:00,0.417,0.023,16,0.372,0.027,8
Upland,20220805,22:00:00,0.417,0.023,16,0.371,0.027,8
Upland,20220805,23:00:00,0.417,0.023,16,0.372,0.027,8
Upland,20220806,00:00:00,0.417,0.023,16,0.371,0.027,8
Upland,20220806,01:00:00,0.417,0.023,16,0.372,0.027,8
Upland,20220806,02:00:00,0.417,0.023,16,0.371,0.027,8
Upland,20220806,03:00:00,0.417,0.023,16,0.371,0.027,8
Upland,20220806,04:00:00,0.417,0.023,16,0.371,0.027,8
Upland,20220806,05:00:00,0.417,0.023,16,0.371,0.027,8
Upland,20220806,06:00:00,0.417,0.023,16,0.371,0.027,8
Upland,20220806,07:00:00,0.417,0.023,16,0.372,0.027,8
Upland,20220806,08:00:00,0.417,0.023,16,0.371,0.027,8
Upland,20220806,09:00:00,0.417,0.023,16,0.371,0.027,8
Upland,20220806,10:00:00,0.417,0.023,16,0.371,0.027,8
Upland,20220806,11:00:00,0.417,0.023,16,0.371,0.027,8
Upland,20220806,12:00:00,0.416,0.023,16,0.371,0.027,8
Upland,20220806,13:00:00,0.416,0.022,16,0.371,0.027,8
Upland,20220806,14:00:00,0.416,0.023,16,0.371,0.027,8
Upland,20220806,15:00:00,0.416,0.023,16,0.371,0.027,8
Upland,20220806,16:00:00,0.416,0.023,16,0.371,0.027,8
Upland,20220806,17:00:00,0.416,0.022,16,0.371,0.027,8
Upland,20220806,18:00:00,0.415,0.022,16,0.371,0.027,8
Upland,20220806,19:00:00,0.415,0.022,16,0.371,0.027,8
Upland,20220806,20:00:00,0.415,0.023,16,0.371,0.027,8
Upland,20220806,21:00:00,0.415,0.022,16,0.371,0.027,8
Upland,20220806,22:00:00,0.415,0.022,16,0.371,0.027,8
Upland,20220806,23:00:00,0.416,0.022,16,0.371,0.027,8
Upland,20220807,00:00:00,0.415,0.022,16,0.371,0.027,8
Upland,20220807,01:00:00,0.415,0.022,16,0.371,0.027,8
Upland,20220807,02:00:00,0.415,0.022,16,0.371,0.027,8
Upland,20220807,03:00:00,0.415,0.022,16,0.371,0.027,8
Upland,20220807,04:00:00,0.415,0.022,16,0.371,0.027,8
Upland,20220807,05:00:00,0.415,0.022,16,0.371,0.027,8
Upland,20220807,06:00:00,0.415,0.022,16,0.371,0.027,8
Upland,20220807,07:00:00,0.415,0.022,16,0.371,0.027,8
Upland,20220807,08:00:00,0.415,0.022,16,0.371,0.027,8
Upland,20220807,09:00:00,0.415,0.022,16,0.371,0.027,8
Upland,20220807,10:00:00,0.415,0.022,16,0.371,0.027,8
Upland,20220807,11:00:00,0.415,0.022,16,0.371,0.027,8
Upland,20220807,12:00:00,0.415,0.022,16,0.371,0.027,8
Upland,20220807,13:00:00,0.414,0.022,16,0.371,0.027,8
Upland,20220807,14:00:00,0.414,0.022,16,0.371,0.027,8
Upland,20220807,15:00:00,0.414,0.022,16,0.371,0.027,8
Upland,20220807,16:00:00,0.414,0.022,16,0.371,0.027,8
Upland,20220807,17:00:00,0.414,0.022,16,0.371,0.027,8
Upland,20220807,18:00:00,0.414,0.022,16,0.371,0.027,8
Upland,20220807,19:00:00,0.414,0.022,16,0.371,0.027,8
Upland,20220807,20:00:00,0.414,0.022,16,0.371,0.027,8
Upland,20220807,21:00:00,0.414,0.022,16,0.371,0.027,8
Upland,20220807,22:00:00,0.413,0.021,16,0.371,0.028,8
Upland,20220807,23:00:00,0.413,0.021,16,0.371,0.027,8
Upland,20220808,00:00:00,0.413,0.021,16,0.371,0.027,8
Upland,20220808,01:00:00,0.413,0.021,16,0.371,0.027,8
Upland,20220808,02:00:00,0.414,0.021,16,0.371,0.027,8
Upland,20220808,03:00:00,0.414,0.021,16,0.37,0.027,8
Upland,20220808,04:00:00,0.413,0.022,16,0.371,0.027,8
Upland,20220808,05:00:00,0.413,0.021,16,0.371,0.027,8
Upland,20220808,06:00:00,0.414,0.021,16,0.371,0.028,8
Upland,20220808,07:00:00,0.414,0.021,16,0.371,0.027,8
Upland,20220808,08:00:00,0.413,0.021,16,0.371,0.027,8
Upland,20220808,09:00:00,0.413,0.022,16,0.371,0.027,8
Upland,20220808,10:00:00,0.413,0.021,16,0.371,0.027,8
Upland,20220808,11:00:00,0.413,0.021,16,0.371,0.027,8
Upland,20220808,12:00:00,0.413,0.021,16,0.371,0.027,8
Upland,20220808,13:00:00,0.413,0.021,16,0.371,0.027,8
Upland,20220808,14:00:00,0.412,0.021,16,0.371,0.027,8
Upland,20220808,15:00:00,0.412,0.021,16,0.371,0.027,8
Upland,20220808,16:00:00,0.412,0.021,16,0.371,0.027,8
Upland,20220808,17:00:00,0.412,0.021,16,0.371,0.027,8
Upland,20220808,18:00:00,0.412,0.021,16,0.371,0.027,8
Upland,20220808,19:00:00,0.412,0.021,16,0.371,0.027,8
Upland,20220808,20:00:00,0.411,0.021,16,0.371,0.027,8
Upland,20220808,21:00:00,0.412,0.021,16,0.371,0.027,8
Upland,20220808,22:00:00,0.412,0.021,16,0.371,0.027,8
Upland,20220808,23:00:00,0.412,0.021,16,0.371,0.027,8
Upland,20220809,00:00:00,0.412,0.021,16,0.371,0.027,8
Upland,20220809,01:00:00,0.411,0.021,16,0.371,0.027,8
Upland,20220809,02:00:00,0.411,0.021,16,0.371,0.027,8
Upland,20220809,03:00:00,0.411,0.021,16,0.371,0.027,8
Upland,20220809,04:00:00,0.411,0.02,16,0.371,0.027,8
Upland,20220809,05:00:00,0.411,0.021,16,0.371,0.027,8
Upland,20220809,06:00:00,0.412,0.021,16,0.371,0.027,8
Upland,20220809,07:00:00,0.411,0.021,16,0.371,0.027,8
Upland,20220809,08:00:00,0.411,0.021,16,0.371,0.027,8
Upland,20220809,09:00:00,0.411,0.021,16,0.371,0.027,8
Upland,20220809,10:00:00,0.411,0.021,16,0.371,0.027,8
Upland,20220809,11:00:00,0.411,0.021,16,0.371,0.027,8
Upland,20220809,12:00:00,0.411,0.021,16,0.371,0.027,8
Upland,20220809,13:00:00,0.41,0.021,16,0.371,0.027,8
Upland,20220809,14:00:00,0.41,0.02,16,0.371,0.027,8
Upland,20220809,15:00:00,0.41,0.02,16,0.371,0.027,8
Upland,20220809,16:00:00,0.409,0.02,16,0.371,0.027,8
Upland,20220809,17:00:00,0.409,0.02,16,0.371,0.027,8
Upland,20220809,18:00:00,0.409,0.02,16,0.371,0.027,8
Upland,20220809,19:00:00,0.409,0.02,16,0.371,0.028,8
Upland,20220809,20:00:00,0.408,0.02,16,0.371,0.027,8
Upland,20220809,21:00:00,0.409,0.02,16,0.371,0.027,8
Upland,20220809,22:00:00,0.408,0.02,16,0.371,0.027,8
Upland,20220809,23:00:00,0.408,0.02,16,0.371,0.027,8
Upland,20220810,00:00:00,0.408,0.02,16,0.371,0.027,8
Upland,20220810,01:00:00,0.409,0.02,16,0.371,0.027,8
Upland,20220810,02:00:00,0.408,0.02,16,0.371,0.027,8
Upland,20220810,03:00:00,0.409,0.021,16,0.371,0.027,8
Upland,20220810,04:00:00,0.409,0.02,16,0.371,0.027,8
Upland,20220810,05:00:00,0.409,0.02,16,0.371,0.027,8
Upland,20220810,06:00:00,0.408,0.02,16,0.371,0.027,8
Upland,20220810,07:00:00,0.409,0.02,16,0.372,0.026,8
Upland,20220810,08:00:00,0.409,0.02,16,0.372,0.026,8
Upland,20220810,09:00:00,0.408,0.02,16,0.372,0.026,8
Upland,20220810,10:00:00,0.408,0.021,16,0.371,0.026,8
Upland,20220810,11:00:00,0.408,0.02,16,0.371,0.026,8
Upland,20220810,12:00:00,0.407,0.02,16,0.372,0.026,8
Upland,20220810,13:00:00,0.407,0.02,16,0.372,0.026,8
Upland,20220810,14:00:00,0.406,0.019,16,0.372,0.026,8
Upland,20220810,15:00:00,0.405,0.018,16,0.372,0.026,8
Upland,20220810,16:00:00,0.404,0.017,16,0.372,0.026,8
Upland,20220810,17:00:00,0.404,0.017,16,0.372,0.026,8
Upland,20220810,18:00:00,0.403,0.017,16,0.372,0.026,8
Upland,20220810,19:00:00,0.403,0.017,16,0.372,0.027,8
Upland,20220810,20:00:00,0.403,0.017,16,0.372,0.026,8
Upland,20220810,21:00:00,0.403,0.017,16,0.372,0.026,8
Upland,20220810,22:00:00,0.403,0.017,16,0.371,0.026,8
Upland,20220810,23:00:00,0.404,0.017,16,0.372,0.026,8
Upland,20220811,00:00:00,0.404,0.017,16,0.372,0.026,8
Upland,20220811,01:00:00,0.404,0.017,16,0.372,0.026,8
Upland,20220811,02:00:00,0.404,0.017,16,0.372,0.026,8
Upland,20220811,03:00:00,0.404,0.017,16,0.372,0.026,8
Upland,20220811,04:00:00,0.404,0.017,16,0.372,0.026,8
Upland,20220811,05:00:00,0.404,0.017,16,0.372,0.026,8
Upland,20220811,06:00:00,0.404,0.017,16,0.372,0.025,8
Upland,20220811,07:00:00,0.404,0.017,16,0.372,0.025,8
Upland,20220811,08:00:00,0.404,0.017,16,0.372,0.026,8
Upland,20220811,09:00:00,0.404,0.017,16,0.372,0.025,8
Upland,20220811,10:00:00,0.404,0.017,16,0.372,0.025,8
Upland,20220811,11:00:00,0.404,0.017,16,0.372,0.025,8
Upland,20220811,12:00:00,0.404,0.017,16,0.372,0.026,8
Upland,20220811,13:00:00,0.404,0.017,16,0.372,0.026,8
Upland,20220811,14:00:00,0.403,0.016,16,0.372,0.026,8
Upland,20220811,15:00:00,0.403,0.017,16,0.372,0.025,8
Upland,20220811,16:00:00,0.402,0.017,16,0.372,0.025,8
Upland,20220811,17:00:00,0.402,0.017,16,0.372,0.025,8
Upland,20220811,18:00:00,0.401,0.016,16,0.371,0.025,8
Upland,20220811,19:00:00,0.401,0.016,16,0.371,0.025,8
Upland,20220811,20:00:00,0.401,0.016,16,0.371,0.025,8
Upland,20220811,21:00:00,0.401,0.016,16,0.371,0.025,8
Upland,20220811,22:00:00,0.401,0.016,16,0.372,0.025,8
Upland,20220811,23:00:00,0.401,0.016,16,0.372,0.024,8
Upland,20220812,00:00:00,0.401,0.016,16,0.372,0.024,8
Upland,20220812,01:00:00,0.401,0.016,16,0.372,0.024,8
Upland,20220812,02:00:00,0.401,0.016,16,0.372,0.024,8
Upland,20220812,03:00:00,0.401,0.016,16,0.373,0.024,8
Upland,20220812,04:00:00,0.401,0.015,16,0.373,0.024,8
Upland,20220812,05:00:00,0.401,0.016,16,0.373,0.024,8
Upland,20220812,06:00:00,0.401,0.016,16,0.373,0.024,8
Upland,20220812,07:00:00,0.401,0.016,16,0.372,0.024,8
Upland,20220812,08:00:00,0.401,0.015,16,0.372,0.023,8
Upland,20220812,09:00:00,0.401,0.015,16,0.373,0.024,8
Upland,20220812,10:00:00,0.4,0.016,16,0.372,0.023,8
Upland,20220812,11:00:00,0.4,0.016,16,0.372,0.024,8
Upland,20220812,12:00:00,0.4,0.016,16,0.372,0.023,8
Upland,20220812,13:00:00,0.4,0.016,16,0.372,0.023,8
Upland,20220812,14:00:00,0.399,0.016,16,0.372,0.024,8
Upland,20220812,15:00:00,0.399,0.016,16,0.371,0.024,8
Upland,20220812,16:00:00,0.398,0.015,16,0.371,0.024,8
Upland,20220812,17:00:00,0.398,0.016,16,0.371,0.024,8
Upland,20220812,18:00:00,0.398,0.016,16,0.371,0.024,8
Upland,20220812,19:00:00,0.397,0.016,16,0.371,0.024,8
Upland,20220812,20:00:00,0.398,0.016,16,0.371,0.024,8
Upland,20220812,21:00:00,0.397,0.016,16,0.371,0.024,8
Upland,20220812,22:00:00,0.397,0.015,16,0.371,0.024,8
Upland,20220812,23:00:00,0.397,0.016,16,0.371,0.025,8
Upland,20220813,00:00:00,0.398,0.016,16,0.371,0.024,8
Upland,20220813,01:00:00,0.398,0.016,16,0.371,0.024,8
Upland,20220813,02:00:00,0.398,0.016,16,0.371,0.025,8
Upland,20220813,03:00:00,0.398,0.017,16,0.37,0.024,8
Upland,20220813,04:00:00,0.398,0.016,16,0.371,0.025,8
Upland,20220813,05:00:00,0.398,0.016,16,0.371,0.025,8
Upland,20220813,06:00:00,0.398,0.016,16,0.371,0.025,8
